0.513 (0.513)	/award/award_category/winners./award/award_honor/award_winner <-- inv_/music/instrument/instrumentalists, inv_/award/award_winning_work/awards_won./award/award_honor/award
0.272 (0.272)	/music/performance_role/regular_performances./music/group_membership/group <-- inv_/location/location/time_zones, /music/performance_role/regular_performances./music/group_membership/group
0.373 (0.373)	/music/performance_role/regular_performances./music/group_membership/group <-- inv_/music/artist/track_contributions./music/track_contribution/role, /music/performance_role/regular_performances./music/group_membership/group
0.277 (0.277)	/music/performance_role/regular_performances./music/group_membership/group <-- inv_/film/film/costume_design_by, /music/performance_role/regular_performances./music/group_membership/group
0.277 (0.277)	/music/performance_role/regular_performances./music/group_membership/group <-- inv_/government/legislative_session/members./government/government_position_held/district_represented, /music/performance_role/regular_performances./music/group_membership/group
0.270 (0.270)	/music/performance_role/regular_performances./music/group_membership/group <-- /music/performance_role/regular_performances./music/group_membership/group, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.531 (0.531)	/music/performance_role/regular_performances./music/group_membership/group <-- inv_/music/performance_role/regular_performances./music/group_membership/role, /music/performance_role/regular_performances./music/group_membership/group
0.608 (0.608)	/music/performance_role/regular_performances./music/group_membership/group <-- /music/performance_role/regular_performances./music/group_membership/group, inv_/music/performance_role/regular_performances./music/group_membership/role
0.288 (0.288)	/music/performance_role/regular_performances./music/group_membership/group <-- inv_/location/us_county/county_seat, /music/performance_role/regular_performances./music/group_membership/group
0.528 (0.528)	/music/performance_role/regular_performances./music/group_membership/group <-- /music/performance_role/regular_performances./music/group_membership/group, /music/performance_role/regular_performances./music/group_membership/role
0.261 (0.261)	/music/performance_role/regular_performances./music/group_membership/group <-- inv_/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, /music/performance_role/regular_performances./music/group_membership/group
0.063 (0.063)	/location/hud_county_place/county <-- /award/award_winning_work/awards_won./award/award_honor/award, /location/location/contains
0.071 (0.071)	/location/hud_county_place/county <-- /olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics, /location/location/contains
0.065 (0.065)	/location/hud_county_place/county <-- /location/location/contains, inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months
0.068 (0.068)	/location/hud_county_place/county <-- /location/location/contains, /location/us_county/county_seat
0.085 (0.085)	/location/hud_county_place/county <-- inv_/location/location/contains, /location/location/contains
0.076 (0.076)	/location/hud_county_place/county <-- /olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics, /location/location/contains
0.061 (0.061)	/location/hud_county_place/county <-- /location/location/contains, /sports/sports_team/roster./baseball/baseball_roster_position/position
0.060 (0.060)	/location/hud_county_place/county <-- /base/biblioness/bibs_location/state, /base/biblioness/bibs_location/state
0.059 (0.059)	/location/hud_county_place/county <-- /education/educational_degree/people_with_this_degree./education/education/institution, /location/location/contains
0.059 (0.059)	/location/hud_county_place/county <-- /location/location/contains, inv_/olympics/olympic_games/sports
0.004 (0.004)	/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- inv_/olympics/olympic_games/sports, inv_/olympics/olympic_games/sports
0.004 (0.004)	/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, inv_/influence/influence_node/peers./influence/peer_relationship/peers
0.004 (0.004)	/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- inv_/tv/tv_network/programs./tv/tv_network_duration/program, inv_/olympics/olympic_games/sports
0.004 (0.004)	/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, inv_/olympics/olympic_games/sports
0.004 (0.004)	/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- inv_/influence/influence_node/peers./influence/peer_relationship/peers, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- inv_/influence/influence_node/peers./influence/peer_relationship/peers, inv_/olympics/olympic_games/sports
0.004 (0.004)	/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- inv_/film/film/costume_design_by, inv_/olympics/olympic_games/sports
0.004 (0.004)	/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, inv_/olympics/olympic_games/sports
0.003 (0.003)	/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- inv_/business/job_title/people_with_this_title./business/employment_tenure/company, /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season
0.045 (0.045)	/influence/influence_node/peers./influence/peer_relationship/peers <-- /influence/influence_node/peers./influence/peer_relationship/peers, /influence/influence_node/influenced_by
0.033 (0.033)	/influence/influence_node/peers./influence/peer_relationship/peers <-- /influence/influence_node/peers./influence/peer_relationship/peers, /influence/influence_node/peers./influence/peer_relationship/peers
0.037 (0.037)	/influence/influence_node/peers./influence/peer_relationship/peers <-- /influence/influence_node/influenced_by, /influence/influence_node/peers./influence/peer_relationship/peers
0.031 (0.031)	/influence/influence_node/peers./influence/peer_relationship/peers <-- /influence/influence_node/peers./influence/peer_relationship/peers, inv_/influence/influence_node/influenced_by
0.024 (0.024)	/influence/influence_node/peers./influence/peer_relationship/peers <-- inv_/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school, /influence/influence_node/peers./influence/peer_relationship/peers
0.024 (0.024)	/influence/influence_node/peers./influence/peer_relationship/peers <-- inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country, /influence/influence_node/peers./influence/peer_relationship/peers
0.024 (0.024)	/influence/influence_node/peers./influence/peer_relationship/peers <-- inv_/military/military_combatant/military_conflicts./military/military_combatant_group/combatants, /influence/influence_node/peers./influence/peer_relationship/peers
0.024 (0.024)	/influence/influence_node/peers./influence/peer_relationship/peers <-- inv_/film/film_subject/films, /influence/influence_node/peers./influence/peer_relationship/peers
0.025 (0.025)	/influence/influence_node/peers./influence/peer_relationship/peers <-- /user/ktrueman/default_domain/international_organization/member_states, /influence/influence_node/peers./influence/peer_relationship/peers
0.023 (0.023)	/influence/influence_node/peers./influence/peer_relationship/peers <-- /music/genre/parent_genre, /influence/influence_node/peers./influence/peer_relationship/peers
0.005 (0.005)	/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, inv_/people/person/nationality
0.005 (0.005)	/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/people/person/nationality
0.005 (0.005)	/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium <-- inv_/film/film/personal_appearances./film/personal_film_appearance/person, inv_/people/person/nationality
0.005 (0.005)	/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium <-- inv_/soccer/football_team/current_roster./soccer/football_roster_position/position, inv_/people/person/nationality
0.005 (0.005)	/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium <-- inv_/people/person/sibling_s./people/sibling_relationship/sibling, inv_/people/person/nationality
